Total unique genes matched: 23
Unique genes (alphabetical order):
ace2 (2541661)
cdc7 (2540660)
cnd1 (2541201)
cog6 (2541207)
gga22 (2540570)
hsk1 (2541165)
kgd2 (2541170)
lcl3 (2540556)
mcs6 (2540471)
med8 (2540761)
meu22 (2540779)
nup189 (2541547)
plh1 (2541187)
pmh1 (2540684)
ppk24 (2540596)
rpl2801 (2541130)
rps401 (2540649)
rtc5 (2540756)
spn7 (2540413)
thi1 (2541581)
trs120 (2542375)
tsr401 (2540619)
yap18 (2540702)

Unique genes matched on chromosome NC_001133.9: 3
Unique genes matched on chromosome NC_001134.8: 5
Unique genes matched on chromosome NC_001135.5: 5
Unique genes matched on chromosome NC_001136.10: 11
Unique genes matched on chromosome NC_001137.3: 4
Unique genes matched on chromosome NC_001138.5: 4
Unique genes matched on chromosome NC_001139.9: 10
Unique genes matched on chromosome NC_001140.6: 8
Unique genes matched on chromosome NC_001141.2: 1
Unique genes matched on chromosome NC_001142.9: 5
Unique genes matched on chromosome NC_001143.9: 6
Unique genes matched on chromosome NC_001144.5: 7
Unique genes matched on chromosome NC_001145.3: 5
Unique genes matched on chromosome NC_001146.8: 8
Unique genes matched on chromosome NC_001147.6: 8
Unique genes matched on chromosome NC_001148.4: 5

Chromosome                                        Gene ID                                           Gene Name                                         Start                                             End                                               Transcript ID                                     Score                                             E-value                                           Identities                                        Length                                            QLength                                           Query                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Coverage
NC_001147.6                                       854285                                            RTC5                                              546857                                            548560                                            NM_001183537.1                                    81                                                9.00e-17                                          86/337                                            1704                                              511                                               Query= 2540756|NP_596336.1|chromosome II|rtc5|1|3216255|3219311|N/A|511|No description available                                                                                                                                                                                                                                                                                                                                                                                                                    [[190, 505, '86/337 (26%)', '147/337 (44%)', 81.3, '9e-17']]
NC_001136.10                                      851450                                            KIN28                                             267698                                            268699                                            NM_001180167.1                                    87                                                6.00e-19                                          67/212                                            921                                               1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[15, 215, '67/212 (32%)', '110/212 (52%)', 87.0, '6e-19']]
NC_001148.4                                       856290                                            SGV1                                              864449                                            866422                                            NM_001184258.1                                    89                                                8.00e-19                                          88/307                                            1974                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[15, 258, '88/307 (29%)', '129/307 (42%)', 89.7, '8e-19']]
NC_001134.8                                       852457                                            CDC28                                             560078                                            560974                                            NM_001178508.3                                    86                                                9.00e-19                                          79/285                                            897                                               1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[15, 258, '79/285 (28%)', '133/285 (47%)', 86.3, '9e-19']]
NC_001145.3                                       855170                                            RIM11                                             546125                                            547237                                            NM_001182641.1                                    87                                                1.00e-18                                          78/247                                            1113                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[8, 240, '78/247 (32%)', '116/247 (47%)', 87.4, '1e-18']]
NC_001147.6                                       853992                                            YGK3                                              78352                                             79479                                             NM_001183382.1                                    86                                                3.00e-18                                          59/208                                            1128                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[12, 204, '59/208 (28%)', '105/208 (50%)', 86.3, '3e-18']]
NC_001134.8                                       852169                                            PKC1                                              14241                                             17696                                             NM_001178345.2                                    87                                                5.00e-18                                          52/186                                            3456                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[65, 248, '52/186 (28%)', '88/186 (47%)', 87.8, '5e-18']]
NC_001144.5                                       850803                                            HOG1                                              371620                                            372927                                            NM_001182000.1                                    85                                                6.00e-18                                          55/189                                            1308                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[15, 202, '55/189 (29%)', '95/189 (50%)', 85.9, '6e-18']]
NC_001148.4                                       855953                                            Unknown                                           268188                                            270893                                            NM_001183964.1                                    87                                                8.00e-18                                          70/258                                            2706                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[15, 264, '70/258 (27%)', '113/258 (44%)', 87.0, '8e-18']]
NC_001140.6                                       856612                                            SCH9                                              509363                                            511837                                            NM_001179336.1                                    86                                                1.00e-17                                          51/199                                            2475                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[66, 258, '51/199 (26%)', '98/199 (49%)', 86.3, '1e-17']]
NC_001135.5                                       850366                                            SAT4                                              128470                                            130281                                            NM_001178721.1                                    84                                                3.00e-17                                          71/274                                            1812                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[12, 258, '71/274 (26%)', '119/274 (43%)', 84.7, '3e-17']]
NC_001140.6                                       856425                                            SLT2                                              168890                                            170344                                            NM_001179160.1                                    82                                                1.00e-16                                          55/186                                            1455                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[111, 259, '55/186 (30%)', '85/186 (46%)', 82.4, '1e-16']]
NC_001139.9                                       852719                                            RCK1                                              207033                                            208571                                            NM_001181023.1                                    82                                                1.00e-16                                          67/288                                            1539                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[15, 259, '67/288 (23%)', '121/288 (42%)', 82.0, '1e-16']]
NC_001134.8                                       852265                                            FUS3                                              192451                                            193512                                            NM_001178256.1                                    80                                                2.00e-16                                          66/221                                            1062                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[1, 202, '66/221 (30%)', '111/221 (50%)', 80.5, '2e-16']]
NC_001136.10                                      851877                                            GCN2                                              1025070                                           1030049                                           NM_001180591.3                                    81                                                5.00e-16                                          64/245                                            4980                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[67, 285, '64/245 (26%)', '110/245 (45%)', 81.6, '5e-16']]
NC_001148.4                                       856167                                            SMK1                                              666280                                            667446                                            NM_001184151.1                                    78                                                1.00e-15                                          67/230                                            1167                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[15, 218, '67/230 (29%)', '108/230 (47%)', 78.6, '1e-15']]
NC_001137.3                                       856866                                            SAK1                                              417281                                            420709                                            NM_001179019.3                                    79                                                2.00e-15                                          61/192                                            3429                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[53, 205, '61/192 (32%)', '94/192 (49%)', 79.3, '2e-15']]
NC_001148.4                                       856065                                            SSN3                                              473040                                            474707                                            NM_001183856.1                                    78                                                2.00e-15                                          44/108                                            1668                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[103, 202, '44/108 (41%)', '63/108 (58%)', 78.6, '2e-15']]
NC_001136.10                                      851480                                            MRK1                                              312951                                            314748                                            NM_001180138.1                                    77                                                5.00e-15                                          72/249                                            1506                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[13, 247, '72/249 (29%)', '114/249 (46%)', 77.4, '5e-15']]
NC_001142.9                                       853300                                            YAK1                                              147967                                            150390                                            NM_001181574.1                                    74                                                5.00e-14                                          62/219                                            2424                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[13, 223, '62/219 (28%)', '104/219 (47%)', 74.7, '5e-14']]
NC_001144.5                                       850950                                            RCK2                                              634252                                            636084                                            NM_001182135.1                                    73                                                6.00e-14                                          56/230                                            1833                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[67, 259, '56/230 (24%)', '97/230 (42%)', 73.9, '6e-14']]
NC_001136.10                                      851536                                            RTK1                                              405344                                            407206                                            NM_001180084.1                                    73                                                8.00e-14                                          46/162                                            1863                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[53, 203, '46/162 (28%)', '77/162 (48%)', 73.6, '8e-14']]
NC_001147.6                                       854111                                            PSK2                                              243497                                            246802                                            NM_001183299.1                                    73                                                1.00e-13                                          71/271                                            3306                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[7, 259, '71/271 (26%)', '122/271 (45%)', 73.9, '1e-13']]
NC_001147.6                                       854441                                            HRK1                                              822588                                            824867                                            NM_001183686.1                                    73                                                2.00e-13                                          73/231                                            2280                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[11, 221, '73/231 (32%)', '106/231 (46%)', 73.2, '2e-13']]
NC_001138.5                                       850511                                            RIM15                                             69115                                             74427                                             NM_001179933.1                                    73                                                2.00e-13                                          43/141                                            5313                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[15, 153, '43/141 (30%)', '78/141 (55%)', 73.2, '2e-13']]
NC_001136.10                                      851834                                            VHS1                                              956013                                            957398                                            NM_001180555.1                                    71                                                3.00e-13                                          58/213                                            1386                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[65, 255, '58/213 (27%)', '92/213 (43%)', 71.2, '3e-13']]
NC_001145.3                                       855336                                            TDA1                                              852630                                            854390                                            NM_001182799.1                                    71                                                5.00e-13                                          77/320                                            1761                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[9, 259, '77/320 (24%)', '134/320 (42%)', 71.2, '5e-13']]
NC_001139.9                                       852943                                            FMP48                                             593596                                            594705                                            NM_001181181.1                                    70                                                5.00e-13                                          71/256                                            1110                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[18, 244, '71/256 (28%)', '110/256 (43%)', 70.1, '5e-13']]
NC_001146.8                                       855538                                            NPR1                                              293137                                            295509                                            NM_001183021.1                                    71                                                6.00e-13                                          47/144                                            2373                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[53, 189, '47/144 (33%)', '69/144 (48%)', 71.2, '6e-13']]
NC_001146.8                                       855561                                            CBK1                                              332597                                            334867                                            NM_001182999.3                                    70                                                9.00e-13                                          50/149                                            2271                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[14, 161, '50/149 (34%)', '76/149 (51%)', 70.5, '9e-13']]
NC_001143.9                                       853696                                            KDX1                                              149386                                            150687                                            NM_001179727.1                                    68                                                2.00e-12                                          64/251                                            1302                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[56, 261, '64/251 (25%)', '108/251 (43%)', 68.6, '2e-12']]
NC_001147.6                                       854227                                            CKA2                                              441534                                            442553                                            NM_001183480.1                                    67                                                2.00e-12                                          60/197                                            1020                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[15, 205, '60/197 (30%)', '101/197 (51%)', 67.8, '2e-12']]
NC_001142.9                                       853252                                            SWE1                                              76803                                             79262                                             NM_001181620.1                                    67                                                7.00e-12                                          45/144                                            2460                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[68, 197, '45/144 (31%)', '79/144 (55%)', 67.8, '7e-12']]
NC_001133.9                                       851216                                            PSK1                                              120225                                            124295                                            NM_001178162.2                                    67                                                8.00e-12                                          33/99                                             4071                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[114, 208, '33/99 (33%)', '56/99 (57%)', 67.8, '8e-12']]
NC_001143.9                                       853686                                            KKQ8                                              131288                                            133462                                            NM_001179734.1                                    67                                                1.00e-11                                          58/222                                            2175                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[66, 259, '58/222 (26%)', '94/222 (42%)', 67.0, '1e-11']]
NC_001148.4                                       856081                                            SKS1                                              500675                                            502183                                            NM_001183840.1                                    66                                                1.00e-11                                          45/150                                            1509                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[65, 197, '45/150 (30%)', '70/150 (47%)', 66.2, '1e-11']]
NC_001140.6                                       856482                                            KSP1                                              268459                                            271548                                            NM_001179212.1                                    66                                                2.00e-11                                          42/134                                            3090                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[83, 204, '42/134 (31%)', '68/134 (51%)', 66.6, '2e-11']]
NC_001136.10                                      851312                                            PRR2                                              74446                                             76545                                             NM_001180274.1                                    65                                                3.00e-11                                          58/200                                            2100                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[15, 204, '58/200 (29%)', '98/200 (49%)', 65.9, '3e-11']]
NC_001143.9                                       853818                                            ELM1                                              347214                                            349136                                            NM_001179614.1                                    63                                                9.00e-11                                          61/215                                            1923                                              1062                                              Query= 2540660|NP_596340.1|chromosome II|cdc7|-1|3222350|3226504|N/A|1062|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[78, 255, '61/215 (28%)', '102/215 (47%)', 63.9, '9e-11']]
NC_001136.10                                      852016                                            TRS120                                            1284069                                           1287938                                           NM_001180715.1                                    77                                                1.00e-14                                          60/196                                            3870                                              1210                                              Query= 2542375|NP_594102.1|chromosome II|trs120|-1|3222367|3226276|N/A|1210|No description available                                                                                                                                                                                                                                                                                                                                                                                                                [[5, 193, '60/196 (31%)', '101/196 (52%)', 77.4, '1e-14']]
NC_001135.5                                       850366                                            SAT4                                              128470                                            130281                                            NM_001178721.1                                    135                                               5.00e-35                                          92/309                                            1812                                              461                                               Query= 2540596|NP_596341.1|chromosome II|ppk24|-1|3226566|3228726|N/A|461|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[126, 424, '92/309 (30%)', '147/309 (48%)', 135.0, '5e-35']]
NC_001136.10                                      851312                                            PRR2                                              74446                                             76545                                             NM_001180274.1                                    133                                               5.00e-34                                          95/310                                            2100                                              461                                               Query= 2540596|NP_596341.1|chromosome II|ppk24|-1|3226566|3228726|N/A|461|No description available                                                                                                                                                                                                                                                                                                                                                                                                                  [[126, 422, '95/310 (31%)', '157/310 (51%)', 133.0, '5e-34']]
