Total unique genes matched: 16
Unique genes (alphabetical order):
bet3 (2543570)
cdc5 (2543583)
gpi12 (2543490)
kin1 (2540792)
leu3 (2541003)
mak5 (2540874)
mrpl9 (2543386)
N/A (2543658)
N/A (9845277)
pkp1 (2543651)
rad51 (2543580)
rhp51 (9844570)
rna15 (2543462)
rpl2502 (2540851)
rpp101 (2543217)
str1 (2540217)

Unique genes matched on chromosome NC_001133.9: 1
Unique genes matched on chromosome NC_001134.8: 4
Unique genes matched on chromosome NC_001135.5: 2
Unique genes matched on chromosome NC_001136.10: 6
Unique genes matched on chromosome NC_001137.3: 4
Unique genes matched on chromosome NC_001138.5: 3
Unique genes matched on chromosome NC_001139.9: 5
Unique genes matched on chromosome NC_001140.6: 4
Unique genes matched on chromosome NC_001141.2: 2
Unique genes matched on chromosome NC_001142.9: 3
Unique genes matched on chromosome NC_001143.9: 5
Unique genes matched on chromosome NC_001144.5: 3
Unique genes matched on chromosome NC_001145.3: 5
Unique genes matched on chromosome NC_001146.8: 4
Unique genes matched on chromosome NC_001147.6: 6
Unique genes matched on chromosome NC_001148.4: 3

Chromosome                                        Gene ID                                           Gene Name                                         Start                                             End                                               Transcript ID                                     Score                                             E-value                                           Identities                                        Length                                            QLength                                           Query                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Coverage
NC_001145.3                                       855253                                            CEF1                                              693381                                            695153                                            NM_001182720.1                                    236                                               4.00e-69                                          127/263                                           1773                                              757                                               Query= 2543583|NP_593880.1|chromosome I|cdc5|1|2694698|2697429|N/A|757|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[2, 261, '127/263 (48%)', '178/263 (68%)', 236.0, '4e-69']]
NC_001147.6                                       854406                                            MKK1                                              772601                                            774127                                            NM_001183650.1                                    109                                               2.00e-25                                          88/300                                            1527                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[116, 395, '88/300 (29%)', '140/300 (47%)', 109.0, '2e-25']]
NC_001139.9                                       852695                                            ATG1                                              160065                                            162758                                            NM_001181045.1                                    109                                               7.00e-25                                          89/319                                            2694                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[123, 390, '89/319 (28%)', '135/319 (42%)', 109.0, '7e-25']]
NC_001144.5                                       850950                                            RCK2                                              634252                                            636084                                            NM_001182135.1                                    108                                               8.00e-25                                          84/329                                            1833                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[117, 395, '84/329 (26%)', '156/329 (47%)', 108.0, '8e-25']]
NC_001134.8                                       852316                                            YPK3                                              294425                                            296002                                            NM_001178376.1                                    105                                               4.00e-24                                          73/281                                            1578                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[129, 388, '73/281 (26%)', '134/281 (48%)', 105.0, '4e-24']]
NC_001133.9                                       851216                                            PSK1                                              120225                                            124295                                            NM_001178162.2                                    107                                               5.00e-24                                          76/284                                            4071                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[120, 396, '76/284 (27%)', '136/284 (48%)', 107.0, '5e-24']]
NC_001146.8                                       855783                                            FPK1                                              708523                                            711204                                            NM_001183224.1                                    105                                               8.00e-24                                          76/311                                            2682                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[129, 402, '76/311 (24%)', '135/311 (43%)', 105.0, '8e-24']]
NC_001148.4                                       855963                                            MKK2                                              287514                                            289034                                            NM_001183954.1                                    100                                               2.00e-22                                          80/291                                            1521                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[126, 396, '80/291 (27%)', '137/291 (47%)', 100.0, '2e-22']]
NC_001135.5                                       850436                                            SSK22                                             242588                                            246583                                            NM_001178783.1                                    101                                               2.00e-22                                          86/307                                            3996                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[131, 413, '86/307 (28%)', '142/307 (46%)', 101.0, '2e-22']]
NC_001147.6                                       854036                                            SKM1                                              104326                                            106293                                            NM_001183367.1                                    100                                               3.00e-22                                          60/218                                            1968                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[211, 415, '60/218 (28%)', '115/218 (53%)', 100.0, '3e-22']]
NC_001135.5                                       850453                                            KIN82                                             274404                                            276566                                            NM_001178797.2                                    100                                               5.00e-22                                          76/322                                            2163                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[129, 417, '76/322 (24%)', '137/322 (43%)', 100.0, '5e-22']]
NC_001147.6                                       854111                                            PSK2                                              243497                                            246802                                            NM_001183299.1                                    99                                                9.00e-22                                          50/170                                            3306                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[228, 395, '50/170 (29%)', '95/170 (56%)', 99.8, '9e-22']]
NC_001135.5                                       850366                                            SAT4                                              128470                                            130281                                            NM_001178721.1                                    98                                                1.00e-21                                          62/221                                            1812                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[187, 394, '62/221 (28%)', '105/221 (48%)', 98.2, '1e-21']]
NC_001136.10                                      851536                                            RTK1                                              405344                                            407206                                            NM_001180084.1                                    93                                                5.00e-20                                          66/285                                            1863                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[128, 396, '66/285 (23%)', '122/285 (43%)', 93.2, '5e-20']]
NC_001144.5                                       850803                                            HOG1                                              371620                                            372927                                            NM_001182000.1                                    91                                                7.00e-20                                          67/240                                            1308                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[187, 394, '67/240 (28%)', '111/240 (46%)', 91.7, '7e-20']]
NC_001147.6                                       854533                                            MEK1                                              995018                                            996511                                            NM_001183771.3                                    92                                                8.00e-20                                          81/317                                            1494                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[119, 398, '81/317 (26%)', '143/317 (45%)', 92.0, '8e-20']]
NC_001136.10                                      852077                                            PKH3                                              1395121                                           1397817                                           NM_001180774.1                                    92                                                1.00e-19                                          59/225                                            2697                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[200, 395, '59/225 (26%)', '101/225 (45%)', 92.8, '1e-19']]
NC_001134.8                                       852265                                            FUS3                                              192451                                            193512                                            NM_001178256.1                                    89                                                1.00e-19                                          86/338                                            1062                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[124, 413, '86/338 (25%)', '143/338 (42%)', 89.4, '1e-19']]
NC_001137.3                                       856866                                            SAK1                                              417281                                            420709                                            NM_001179019.3                                    92                                                2.00e-19                                          77/286                                            3429                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[115, 363, '77/286 (27%)', '131/286 (46%)', 92.0, '2e-19']]
NC_001143.9                                       853744                                            PRR1                                              221344                                            222900                                            NM_001179682.1                                    90                                                2.00e-19                                          60/210                                            1557                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[218, 402, '60/210 (29%)', '98/210 (47%)', 90.5, '2e-19']]
NC_001143.9                                       853718                                            CTK1                                              182958                                            184544                                            NM_001179705.1                                    89                                                4.00e-19                                          60/219                                            1587                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[131, 345, '60/219 (27%)', '100/219 (46%)', 89.7, '4e-19']]
NC_001147.6                                       854441                                            HRK1                                              822588                                            824867                                            NM_001183686.1                                    89                                                1.00e-18                                          60/225                                            2280                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[127, 341, '60/225 (27%)', '106/225 (47%)', 89.4, '1e-18']]
NC_001133.9                                       851274                                            CDC15                                             172211                                            175135                                            NM_001178218.2                                    89                                                1.00e-18                                          75/273                                            2925                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[125, 395, '75/273 (27%)', '121/273 (44%)', 89.4, '1e-18']]
NC_001148.4                                       856076                                            PHO85                                             492018                                            493037                                            NM_001183845.1                                    85                                                2.00e-18                                          64/254                                            918                                               891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[189, 399, '64/254 (25%)', '112/254 (44%)', 85.1, '2e-18']]
NC_001136.10                                      852135                                            SPS1                                              1485566                                           1487038                                           NM_001180831.1                                    86                                                4.00e-18                                          61/221                                            1473                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[125, 341, '61/221 (28%)', '98/221 (44%)', 86.7, '4e-18']]
NC_001146.8                                       855765                                            SSK2                                              680694                                            685433                                            NM_001183208.1                                    87                                                6.00e-18                                          76/313                                            4740                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[131, 397, '76/313 (24%)', '138/313 (44%)', 87.4, '6e-18']]
NC_001136.10                                      851312                                            PRR2                                              74446                                             76545                                             NM_001180274.1                                    82                                                1.00e-16                                          68/287                                            2100                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[67, 341, '68/287 (24%)', '127/287 (44%)', 82.8, '1e-16']]
NC_001134.8                                       852457                                            CDC28                                             560078                                            560974                                            NM_001178508.3                                    79                                                2.00e-16                                          49/157                                            897                                               891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[188, 340, '49/157 (31%)', '85/157 (54%)', 79.0, '2e-16']]
NC_001141.2                                       854776                                            CKA1                                              287790                                            288908                                            NM_001179385.1                                    78                                                7.00e-16                                          63/236                                            1119                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[218, 413, '63/236 (27%)', '100/236 (42%)', 78.6, '7e-16']]
NC_001143.9                                       853686                                            KKQ8                                              131288                                            133462                                            NM_001179734.1                                    80                                                7.00e-16                                          61/219                                            2175                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[201, 395, '61/219 (28%)', '103/219 (47%)', 80.1, '7e-16']]
NC_001142.9                                       853313                                            PBS2                                              178097                                            180103                                            NM_001181561.2                                    80                                                8.00e-16                                          66/228                                            2007                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[201, 410, '66/228 (29%)', '103/228 (45%)', 80.1, '8e-16']]
NC_001139.9                                       852943                                            FMP48                                             593596                                            594705                                            NM_001181181.1                                    78                                                8.00e-16                                          50/172                                            1110                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[194, 341, '50/172 (29%)', '83/172 (48%)', 78.2, '8e-16']]
NC_001140.6                                       856482                                            KSP1                                              268459                                            271548                                            NM_001179212.1                                    79                                                1.00e-15                                          60/213                                            3090                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[186, 383, '60/213 (28%)', '99/213 (46%)', 79.7, '1e-15']]
NC_001138.5                                       850511                                            RIM15                                             69115                                             74427                                             NM_001179933.1                                    79                                                1.00e-15                                          50/176                                            5313                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[122, 294, '50/176 (28%)', '85/176 (48%)', 79.7, '1e-15']]
NC_001143.9                                       853696                                            KDX1                                              149386                                            150687                                            NM_001179727.1                                    78                                                2.00e-15                                          83/304                                            1302                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[187, 439, '83/304 (27%)', '135/304 (44%)', 78.2, '2e-15']]
NC_001146.8                                       855711                                            ARK1                                              595623                                            597539                                            NM_001182859.1                                    78                                                2.00e-15                                          56/205                                            1917                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[217, 402, '56/205 (27%)', '104/205 (51%)', 78.6, '2e-15']]
NC_001141.2                                       854713                                            PRK1                                              183937                                            186369                                            NM_001179443.1                                    78                                                2.00e-15                                          61/221                                            2433                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[206, 399, '61/221 (28%)', '108/221 (49%)', 78.6, '2e-15']]
NC_001145.3                                       855336                                            TDA1                                              852630                                            854390                                            NM_001182799.1                                    78                                                3.00e-15                                          73/342                                            1761                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[130, 423, '73/342 (21%)', '137/342 (40%)', 78.2, '3e-15']]
NC_001142.9                                       853274                                            HAL5                                              106894                                            109461                                            NM_001181598.1                                    78                                                3.00e-15                                          61/222                                            2568                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[203, 395, '61/222 (27%)', '100/222 (45%)', 78.2, '3e-15']]
NC_001148.4                                       856065                                            SSN3                                              473040                                            474707                                            NM_001183856.1                                    77                                                3.00e-15                                          48/158                                            1668                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[189, 335, '48/158 (30%)', '84/158 (53%)', 77.4, '3e-15']]
NC_001146.8                                       855538                                            NPR1                                              293137                                            295509                                            NM_001183021.1                                    77                                                5.00e-15                                          61/261                                            2373                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[187, 395, '61/261 (23%)', '107/261 (41%)', 77.4, '5e-15']]
NC_001140.6                                       856425                                            SLT2                                              168890                                            170344                                            NM_001179160.1                                    75                                                1.00e-14                                          54/201                                            1455                                              891                                               Query= 2540792|NP_596106.1|chromosome I|kin1|1|2694331|2698127|N/A|891|No description available                                                                                                                                                                                                                                                                                                                                                                                                                     [[232, 395, '54/201 (27%)', '88/201 (44%)', 75.5, '1e-14']]
